CustomerID,Age,Gender,Annual_Income_USD,Spending_Score,Membership_Status,Preferred_Payment_Method,Region,Total_Purchases,Avg_Purchase_Value,Last_Purchase_Date,Churn,Satisfaction_Score,Website_Visits_Last_Month,Avg_Time_Per_Visit_Minutes,Support_Tickets_Last_6_Months,Referred_Friends
92db9195-c48b-4e0c-bd76-b15727c44127,42,Female,148186,30,Bronze,Debit Card,North,11,165.47,2024-12-23,0,1.6,8,5.57,1,2
0b741c78-9b1d-4785-9073-70bc6c388fbb,44,Female,148750,98,Bronze,Credit Card,Central,24,65.15,2025-04-04,0,3.5,15,6.95,1,1
d006bc8f-87d4-46e9-9948-39f20ff97f63,63,Female,132633,66,Platinum,Credit Card,South,21,337.45,2025-06-16,0,3.3,8,5.96,0,0
2db0fdbf-75f5-4493-a3bd-45e0fe57cb8d,40,Male,142245,44,Silver,Cryptocurrency,Central,13,332.61,2025-04-13,0,3.2,18,2.63,2,1
4522cd89-fd32-4c0a-b194-cfffeadc7022,47,Male,95993,38,Silver,Credit Card,South,27,153.22,2024-07-16,0,2.4,11,4.16,0,1
434d7e81-f10b-4ae2-bb1c-dfab5110a5ad,62,Female,144011,51,Platinum,Cryptocurrency,East,19,404.78,2025-02-12,1,2.6,12,2.31,1,0
7bc0cb97-f1e2-41be-b111-6477c4f8e77c,64,Male,128338,60,Platinum,Debit Card,North,22,319.73,2024-08-08,0,4.0,16,4.54,0,1
3f4a52ea-939e-4677-b9ba-7778fe8f78f6,40,Male,37957,18,Silver,PayPal,South,11,213.22,2025-04-16,0,4.7,17,4.03,0,1
99b668d5-5522-4e62-b7c5-3f7824091cac,66,Female,75178,5,Gold,Debit Card,South,17,238.24,2025-03-26,0,3.3,16,1.51,0,1
d9c330db-e3bb-4eb8-aa5b-4bf5a26fe672,64,Female,115155,40,Bronze,Credit Card,East,15,131.38,2025-04-18,0,4.7,16,4.38,0,1
3177d34b-651b-44b4-b452-e4f7e5c8a213,37,Male,40828,6,Gold,Cryptocurrency,South,21,273.92,2025-06-20,0,1.7,14,2.95,0,0
4e6aab8d-80de-4808-9a9d-d36c36265e42,35,Female,37171,76,Bronze,PayPal,North,16,256.01,2025-03-09,0,2.2,15,5.39,1,1
d185b8d7-6810-464f-bafc-0f482510a6da,35,Female,119849,12,Silver,Credit Card,West,20,472.21,2025-02-21,0,4.3,19,8.83,2,0
710c4603-57f6-43bc-97a2-4eceb22b8d24,19,Female,81465,12,Bronze,Debit Card,Central,26,259.56,2024-09-01,1,4.9,12,4.45,0,0
23668861-4688-4ed5-bb4d-eda1936c00ea,21,Female,131663,73,Platinum,Credit Card,South,23,390.97,2024-09-17,0,4.6,12,5.4,2,0
a4427b1e-cc53-4913-959e-b661f5b70721,47,Male,33146,22,Bronze,Cryptocurrency,Central,13,310.96,2024-12-28,1,3.0,15,4.07,0,0
8f40234b-e7ac-4bad-b291-14c4d2c72b27,50,Male,143249,49,Silver,Debit Card,Central,23,120.36,2025-04-04,0,4.2,12,6.9,2,1
75787c61-1a07-4818-8087-7574814f0bf6,53,Male,148611,50,Silver,Credit Card,West,27,34.28,2025-05-12,1,1.8,15,7.2,4,0
1653c5e7-9da8-4e55-87c1-3e750030d99f,35,Female,66266,80,Silver,Cryptocurrency,South,13,353.95,2024-08-30,0,2.3,15,1.52,2,2
8213096e-27c6-470e-a123-94e7b66fef07,54,Female,148523,4,Gold,Credit Card,North,19,403.15,2024-08-16,0,5.0,11,3.5,2,0
756b2cd7-7734-418d-8a87-701be42a3300,36,Female,65939,50,Gold,Cryptocurrency,South,13,438.7,2024-10-06,0,1.7,14,5.96,1,0
8cf8c8a7-1fe1-4e38-a952-665adfc1b4f1,64,Female,34202,3,Gold,Credit Card,Central,16,345.03,2024-07-23,1,2.0,10,3.19,2,1
769d45d3-7599-47c3-8532-5bd3b60ad417,45,Female,57142,16,Bronze,Debit Card,East,20,222.8,2024-12-13,1,3.9,18,4.11,2,1
74aa3d68-00e4-42c4-9ebb-7062225a5c10,57,Female,83828,14,Bronze,Debit Card,West,27,251.35,2025-03-03,1,3.7,15,6.4,1,0
c04cae3b-2a44-4bfd-9433-e4143a794de0,37,Male,107367,64,Bronze,Debit Card,North,18,382.57,2025-05-09,1,3.9,14,7.4,1,0
ace4a010-ae81-4e7c-aad7-78b3a2f5422b,66,Male,79046,41,Platinum,Debit Card,North,23,97.28,2024-12-27,0,4.8,16,4.07,2,1
029439e6-d010-408c-a4f5-7a68ac74f2ec,50,Female,29849,68,Silver,Debit Card,Central,29,231.83,2024-07-10,0,1.5,14,4.2,1,1
44548be7-988b-40ee-9074-fcac24febf46,29,Male,79272,59,Bronze,PayPal,North,20,36.43,2025-05-13,1,3.3,14,7.33,1,1
33aa7ba5-ab59-4c05-900a-1cab75eacf33,68,Male,40439,2,Silver,Credit Card,Central,18,61.58,2025-04-11,0,2.0,16,4.91,1,2
9eb54f97-e0f6-4bc3-97e0-e329bd360577,32,Female,102526,10,Silver,Debit Card,North,25,123.09,2025-01-24,0,2.6,11,7.92,2,0
ac55d02e-3d71-462a-8e92-1e96a55d7a40,58,Male,98872,75,Bronze,PayPal,North,17,318.72,2025-01-13,0,2.3,15,2.2,1,0
df88ee37-980e-44f5-879b-75b206655527,56,Female,55344,90,Gold,PayPal,Central,19,460.85,2024-08-27,0,4.7,16,5.45,2,0
fcc3b553-fcc9-4781-8654-aba996602548,19,Male,108489,26,Bronze,Credit Card,West,20,188.81,2024-08-18,0,4.8,16,4.69,3,0
ccdca032-7b30-45d7-86b3-1c0a2ca53a9f,46,Male,73276,4,Silver,Cryptocurrency,North,22,255.17,2024-07-25,1,3.0,17,5.86,3,0
dce365e8-46c8-486d-bab7-2d8910b61792,58,Male,25051,90,Silver,Credit Card,South,18,289.55,2024-09-24,0,3.9,17,5.82,1,1
91dc97b8-6c47-4621-b968-3f04c700cbca,27,Female,69474,28,Bronze,Credit Card,East,16,149.44,2024-08-27,1,1.8,13,4.99,2,0
e1465c84-58f4-4c1b-88e4-dcec00bb15f4,19,Male,95604,2,Platinum,Cryptocurrency,Central,12,347.99,2025-04-14,0,2.4,12,4.41,0,0
a07da16d-6165-4d9c-9172-4303098e4566,68,Female,149336,66,Bronze,Cryptocurrency,North,20,114.08,2025-01-30,0,3.6,16,6.08,4,2
a8bb6081-d8f7-4501-a259-1029d2a64510,28,Female,36967,16,Bronze,Debit Card,West,22,102.77,2024-07-15,0,3.7,8,3.42,1,2
3b3bfc8f-b618-4797-851e-58d8e31d17b7,30,Female,41773,57,Gold,Cryptocurrency,South,28,110.85,2024-07-03,0,4.6,11,6.34,2,2
f2806c4c-01c0-4447-9db1-358b4324428d,27,Male,129305,23,Bronze,Cryptocurrency,Central,23,244.85,2025-04-02,0,4.0,17,3.99,0,1
365cd06c-68ca-4f28-88bb-f4d1b14dbda0,31,Male,116550,23,Bronze,Credit Card,South,14,132.6,2025-03-17,0,4.4,21,4.64,2,1
6c45a051-e7e0-439e-97f4-0aa0444f5d5c,35,Female,94383,77,Bronze,Credit Card,East,29,222.26,2024-07-11,0,4.3,11,4.85,3,1
2ff7baa5-cac4-4dc3-bdbb-1e9d565f75da,68,Female,90417,21,Silver,Credit Card,West,15,194.67,2025-05-17,0,2.1,17,5.57,0,0
27843d9f-04a6-41b6-85c7-4e43d641cd8f,26,Other,61182,25,Bronze,Cryptocurrency,Central,19,417.19,2025-01-19,0,4.3,15,5.91,0,0
41822237-9c62-46ea-a364-d5f93d06c777,56,Male,136810,58,Silver,PayPal,Central,27,117.34,2024-08-28,0,1.8,24,3.88,1,0
f3e42438-225e-4ebc-935a-bb12567a6056,45,Female,83589,37,Bronze,Debit Card,North,20,159.99,2024-09-11,0,1.1,13,3.76,3,1
a6fd7d1e-fc4a-4e6f-86e3-27ac1f823b28,20,Male,93235,49,Bronze,Credit Card,South,16,476.67,2025-04-29,0,3.5,14,3.06,2,0
7de402c6-e9a3-4b69-af51-3ea3cd820207,37,Male,44180,77,Silver,PayPal,Central,20,129.87,2025-05-10,0,2.5,15,3.13,0,1
ac663381-75e4-4e56-871b-7a32febd965e,23,Male,134349,15,Bronze,Debit Card,South,18,400.48,2025-01-27,0,3.7,11,4.87,5,1
58cce4e1-954a-4631-ad10-6681cd09e30c,44,Male,84372,28,Silver,Credit Card,East,21,79.37,2025-03-17,0,1.9,13,2.23,0,1
b5b3ce0d-5d31-4238-b2f9-34d4b35d4f75,19,Female,71372,67,Silver,PayPal,North,17,297.49,2024-08-15,0,2.0,19,4.12,1,2
07d10684-60bd-4c15-8e1c-58e3c76515f2,46,Male,123427,87,Platinum,Debit Card,East,19,55.07,2024-09-16,0,4.6,14,2.85,0,1
5562fed9-be19-4e94-bfce-4b6a0766380f,55,Female,134515,4,Bronze,Credit Card,North,24,210.9,2024-06-28,0,3.7,9,3.01,2,1
123203ce-1d12-4aa9-b8f6-c437c3fb4454,20,Male,89086,47,Silver,Credit Card,North,25,478.26,2024-08-19,0,1.4,24,5.6,1,2
74bdb54d-e1ee-4d76-b862-28336342ee1c,33,Female,42163,50,Bronze,PayPal,South,20,324.89,2024-10-01,0,2.4,16,2.85,0,2
ec91f0ff-5723-48dd-b833-5fca53659a47,47,Male,128938,60,Gold,Cryptocurrency,North,24,111.75,2025-02-16,0,3.6,21,5.35,0,0
fe3e46b7-067d-4e91-84d7-19f4323e6d78,57,Male,83089,62,Platinum,Cryptocurrency,East,22,406.34,2025-02-12,0,3.9,23,2.18,1,0
8e17fe92-d22e-4bf8-bac8-c2b4d623958b,19,Male,139616,67,Platinum,Credit Card,East,26,330.7,2024-12-27,0,3.0,14,6.25,0,0
b5349842-56e3-4e5a-867f-5f0b3ecfd068,34,Male,115211,72,Bronze,PayPal,East,20,464.58,2024-08-28,0,2.0,23,0.88,0,1
55beb59a-71d1-4f00-96e7-2367ce1ced10,58,Female,130481,43,Bronze,Cryptocurrency,South,16,122.09,2025-04-02,0,3.7,13,4.86,1,0
f587d306-f841-49f6-8afe-4d6ae91ce713,29,Male,52934,89,Silver,Cryptocurrency,South,16,69.42,2024-10-09,0,1.3,16,3.43,5,0
db6f913e-aaa2-4212-86d1-a3241058e88b,52,Female,75595,58,Bronze,Cryptocurrency,West,17,321.11,2024-10-08,0,4.2,13,4.47,2,0
bb899c7e-d9b0-414f-8c9b-31759f92fc58,60,Male,46592,52,Gold,PayPal,Central,19,457.66,2025-02-04,0,4.0,17,7.96,0,0
e11e7983-2cc1-480f-ac6a-445328fc45ef,18,Female,126613,76,Bronze,PayPal,West,21,391.1,2025-01-08,0,2.2,8,3.63,0,0
ac01b97a-a9ed-41e8-8a67-9ab1ec919f8f,62,Female,43039,69,Silver,Debit Card,West,25,211.45,2025-04-06,1,1.2,21,6.09,2,1
318f2882-ec51-413e-a816-954984d73935,32,Male,84099,97,Platinum,Cryptocurrency,North,24,221.54,2025-02-24,0,1.4,12,5.48,1,1
9305c6ff-57c9-4222-b92e-35c596df4c4e,43,Male,128305,46,Bronze,PayPal,North,20,172.97,2024-10-30,0,2.7,15,0.58,0,0
fa6649f4-40d3-4369-ba20-0deb561c5bb9,54,Male,109262,25,Silver,Debit Card,West,21,459.49,2025-01-02,0,1.7,13,2.29,2,1
f7873c33-32b3-4bf9-9a52-a76cfa7cff5c,38,Female,120510,25,Bronze,Credit Card,Central,20,407.71,2024-11-28,0,2.7,19,8.54,1,0
10cc3c52-0c30-4d8f-b2ef-0365ac4282f6,66,Male,148383,35,Bronze,Debit Card,West,20,141.03,2025-05-24,1,1.2,15,3.74,1,0
d1840435-7a4f-422a-b56e-5f94462e1a48,48,Female,54018,61,Bronze,Cryptocurrency,South,18,167.14,2024-09-09,0,2.8,22,5.79,1,0
7a57eaee-330a-43cd-b35e-40b974a56baf,42,Female,73158,15,Bronze,PayPal,East,18,372.49,2024-09-08,0,4.6,19,4.91,0,0
466425d2-bae7-41cc-9e60-787ca3f4629d,40,Female,145989,90,Bronze,Cryptocurrency,West,19,217.84,2025-03-27,0,3.7,10,6.89,3,0
a81d4399-b3c5-4814-af6a-abf3486dbe7f,41,Female,24558,74,Silver,Cryptocurrency,North,14,308.76,2025-02-24,0,1.3,14,8.22,1,0
f8aeecfb-164c-478b-b4d2-6df30cb87809,55,Female,52174,88,Gold,Credit Card,Central,20,86.18,2024-11-11,0,1.3,22,4.07,0,0
368faa3d-6eab-4fb5-8eaf-9a5f75f057c1,45,Male,115941,35,Bronze,PayPal,North,19,415.03,2025-04-09,0,3.0,9,3.78,1,0
62baaae7-87e6-4da0-ac57-ef62573ad0fc,38,Female,62631,29,Gold,PayPal,South,13,282.62,2024-06-30,0,2.1,14,2.96,2,1
f47828f6-9ecb-4a12-ba9f-09491e517e0c,60,Female,87687,38,Gold,Credit Card,North,18,414.61,2024-06-28,0,2.8,15,8.02,1,1
4215a88b-39b8-4bd3-8ad6-9781837209ea,35,Male,123381,69,Gold,PayPal,North,17,360.28,2024-10-08,0,4.1,10,4.2,1,1
05829d08-d4bf-4203-b1fc-80e31283dc20,53,Female,35552,24,Silver,Debit Card,Central,24,220.21,2024-07-31,0,2.6,18,7.98,1,2
7696eb3e-260a-4faa-955a-26ef280af7dd,52,Male,55065,19,Bronze,Cryptocurrency,Central,21,343.48,2024-09-05,0,2.2,17,5.51,1,0
a8c968c9-49e8-4cbd-aa79-dc67f531ee30,62,Female,127532,46,Gold,Credit Card,North,22,39.33,2024-09-21,0,4.6,16,6.99,2,1
482d0935-0e76-42a0-afde-3f4609f35863,26,Female,22614,49,Gold,Credit Card,North,24,223.72,2024-11-15,0,3.9,10,2.98,2,0
9e6d02a6-69d2-428d-abec-99d5cf3a0bd5,55,Male,54647,44,Bronze,Cryptocurrency,West,11,223.56,2024-09-12,0,3.5,9,1.77,0,1
8ce92562-b105-4a50-8b67-890a9e1eb000,47,Female,77940,73,Gold,Credit Card,South,21,216.12,2024-07-15,0,1.3,10,3.76,0,0
39991f44-f25c-4c4a-acb0-06e33681e8a8,61,Male,20620,26,Bronze,PayPal,West,16,67.61,2024-08-10,0,3.0,20,5.74,1,0
9543b0d3-cc6d-4319-8e20-e15783459728,51,Male,43082,25,Gold,PayPal,Central,23,248.62,2024-07-23,0,4.6,21,5.55,1,0
81514a53-0849-4f8a-a020-7daff282c27c,49,Male,41891,35,Bronze,Cryptocurrency,West,22,383.24,2025-01-26,0,4.3,19,4.4,2,1
57bedded-5e52-4bb7-9c38-8fd337c7d987,20,Female,126566,36,Silver,Credit Card,West,29,168.29,2025-02-16,0,1.3,9,6.0,2,1
6da75c5c-242a-406f-bc31-94f5d3692b91,20,Male,82395,14,Silver,Debit Card,North,21,411.11,2025-04-06,0,4.0,25,5.16,1,0
ab80e48a-68dc-4b37-87bf-5ef4bfb368a0,45,Male,70955,56,Bronze,Cryptocurrency,North,20,296.88,2025-01-06,0,4.5,13,4.8,2,0
783cdf5b-6048-47c5-9c0f-1ca7618683c2,61,Female,52314,6,Bronze,PayPal,South,28,364.82,2024-12-11,0,2.0,19,6.46,3,0
f49f3802-6071-492b-91ab-d6e246857f07,32,Male,43500,32,Platinum,PayPal,East,16,449.87,2024-09-10,0,3.1,15,6.27,2,0
27a69cbf-b694-4d89-8d4d-4d052300dba9,58,Male,73685,26,Silver,PayPal,East,35,246.3,2024-11-29,0,4.5,18,6.93,3,0
2a995834-0533-405d-a293-c46c466c728b,40,Male,143947,15,Silver,Debit Card,West,22,424.01,2024-09-02,0,4.5,12,3.76,3,0
322bbb10-caf8-453f-a49d-d01b60078735,57,Male,84783,49,Silver,PayPal,South,24,78.78,2024-09-29,0,2.7,15,6.46,3,2
ecca3112-3b16-4560-8689-56e03961b236,28,Male,120229,95,Gold,Cryptocurrency,South,18,391.42,2024-10-26,0,3.0,8,7.21,3,0
b6d3b6d6-dcf5-41b0-b4c1-5dd70b131265,65,Male,70189,56,Bronze,Cryptocurrency,Central,18,418.51,2024-11-12,0,1.4,13,3.62,1,0
3cd7954d-c9dd-46c2-9e1a-2e6aba91a0ab,49,Other,113554,37,Gold,Cryptocurrency,North,18,452.67,2025-04-21,0,3.1,16,6.84,3,1
04f940db-ad09-445f-b2c8-79ea3b4a28b1,53,Female,39567,53,Bronze,PayPal,Central,18,49.7,2024-06-24,0,4.4,9,3.38,0,0
1a83106a-9ead-435e-b258-f4c86ae45a62,50,Male,45978,58,Bronze,Debit Card,East,16,67.31,2024-06-27,0,1.7,12,6.62,2,1
70bc0d8d-d01e-43ff-8680-0d54199d4e95,41,Male,96089,83,Silver,Debit Card,South,23,21.08,2025-04-14,0,2.8,10,6.54,2,1
c105fc84-ad6b-4619-b089-9e2168d9a46b,56,Male,29630,78,Platinum,PayPal,East,21,257.84,2025-05-27,0,3.6,16,2.33,1,1
6d2f5b9d-5aa6-4092-8f8f-8326a4268dfb,51,Female,32003,36,Bronze,Credit Card,North,28,104.5,2024-09-10,1,1.2,20,4.45,1,1
edcb77f1-23b2-46dc-acd6-2627a822689f,45,Male,61444,11,Silver,Credit Card,North,26,288.21,2024-10-19,0,1.1,17,1.57,0,3
035412ee-9a67-4cac-87d2-bc1543dc5512,54,Male,106184,27,Silver,Cryptocurrency,North,14,447.22,2025-01-05,0,4.4,17,4.87,2,0
ec01e72b-4248-4cf4-a825-34a14a36ed88,24,Female,51607,2,Bronze,Debit Card,East,23,170.24,2024-12-09,1,4.9,12,5.86,0,0
27cc6b76-2bc0-4e07-a89a-d7cfc4a8b858,21,Male,123202,22,Platinum,PayPal,South,26,12.62,2025-05-28,0,4.0,13,6.32,2,2
9425df42-a34a-48cb-aa4b-dad9f61de816,54,Male,44821,66,Silver,Debit Card,Central,20,446.03,2025-06-09,0,4.9,20,3.24,1,1
2f07eaf6-5aa2-4397-afcc-7dcc1c615974,18,Female,34601,84,Gold,Debit Card,South,20,314.72,2024-07-16,0,1.6,20,7.07,2,1
bef02ff9-5ebf-4fb5-86e2-1113d6649bf8,18,Female,65904,17,Silver,Credit Card,South,16,108.74,2025-03-21,0,4.5,13,9.44,0,2
b0dc609e-1ff4-4fca-adbb-4a65637dbe32,64,Male,132882,4,Bronze,Debit Card,West,19,349.26,2025-02-07,0,4.6,11,4.01,0,1
386bf91b-758e-43dd-a764-bac1cda413e4,37,Female,91657,14,Silver,Debit Card,South,25,320.08,2024-07-16,0,2.2,15,7.81,0,1
69c06d87-8883-426e-82cd-583ea8aaaf01,36,Male,58557,7,Silver,PayPal,Central,23,196.26,2024-07-05,0,3.6,13,4.47,0,0
fbb5064e-64b7-4c50-88d3-6c62a8d72d38,46,Female,72523,79,Gold,PayPal,West,22,113.95,2024-08-05,0,2.2,9,8.36,1,2
aee79cc5-daca-40b2-87ca-e1794e92d41b,27,Female,101846,94,Bronze,Debit Card,South,22,496.29,2024-08-02,1,1.4,11,8.14,5,1
897f9354-0da6-4b87-8211-6d9687429aeb,35,Female,70502,16,Silver,Debit Card,West,15,325.08,2024-12-03,0,4.3,22,4.51,2,0
fb496391-7549-4106-92b0-f24d0f5b869e,45,Female,143409,66,Gold,PayPal,South,19,10.86,2024-09-07,0,4.6,17,4.38,1,0
64edff42-792a-4819-bada-a39f247aa75a,52,Female,42098,19,Gold,Credit Card,North,31,71.54,2025-06-08,0,1.4,11,5.52,2,0
ddc474cc-82a6-4746-a655-5d817f8137be,60,Female,65902,1,Bronze,PayPal,North,16,131.23,2024-07-07,0,3.6,12,4.5,0,0
96dbfbdc-86d6-4c91-b0ec-256f86c2171b,64,Female,138502,31,Gold,PayPal,South,17,408.44,2025-03-25,1,4.9,14,6.74,3,1
6da1a26e-7fa4-404d-bced-dd02a6dfbb5b,48,Male,109067,4,Silver,PayPal,West,20,242.58,2024-08-14,1,2.1,19,5.35,2,1
2e1dc064-7d9a-4093-8322-9354f9cada6a,44,Male,59253,91,Silver,PayPal,Central,23,39.46,2024-10-07,0,4.0,15,2.94,2,0
450f0605-e201-4317-8595-deeb82bec0b7,28,Female,95516,58,Bronze,PayPal,North,19,139.9,2024-11-02,0,2.6,15,3.08,0,0
de973ff6-122d-4f69-92ed-1fea8a990cd6,66,Female,144582,56,Silver,Credit Card,West,24,490.55,2024-08-01,0,1.3,20,3.77,2,0
75ab8a85-92d9-4421-b9f4-84591b6babdc,66,Male,121929,53,Gold,Cryptocurrency,Central,23,386.26,2024-07-08,0,3.8,13,6.49,1,0
7ac3a8c6-ebf6-41b9-ae5d-521bd184b189,55,Female,64280,89,Bronze,PayPal,West,20,12.28,2024-08-24,0,2.0,18,4.79,2,0
0f5202c1-3f80-408b-9ec9-1f6cc7d5d4c5,22,Female,28951,86,Bronze,PayPal,South,17,420.96,2025-02-11,1,3.4,11,3.48,1,0
ca3273fa-94ae-4869-b2f9-cc4e64df6448,25,Other,28117,43,Bronze,Credit Card,North,17,104.21,2024-07-14,0,1.3,13,8.13,1,1
2514b148-6766-4a0f-b023-2ab958a4ca9d,51,Female,45979,74,Bronze,Cryptocurrency,North,12,172.08,2024-07-11,0,1.5,15,6.59,2,1
37289f90-c3b4-41f1-baea-21ef9c64135c,65,Male,94525,97,Gold,Debit Card,North,22,68.01,2025-03-03,0,1.0,15,5.09,2,4
8a7a1d15-c69a-47c6-82c6-076113487241,69,Male,36915,49,Bronze,Credit Card,South,12,15.18,2024-07-28,0,1.9,20,2.7,4,1
cf86de0c-1cb8-4c3b-b0d7-eabff10bb29a,29,Male,79261,60,Bronze,PayPal,Central,17,256.97,2025-01-31,0,1.5,9,3.8,2,3
4294a9d9-12be-4143-a792-a6b10b918cc1,55,Male,115071,94,Gold,Debit Card,Central,18,150.13,2024-07-22,0,2.2,10,1.07,1,1
9fbac40e-f94a-428d-b032-42a97c776705,18,Female,117660,94,Silver,Credit Card,North,26,186.48,2024-07-02,0,1.8,17,5.51,2,2
d4f194ce-9d64-43a5-a1dd-dec369392fb9,48,Female,138825,16,Bronze,Debit Card,Central,14,92.81,2024-09-09,0,2.1,10,4.14,0,2
344c3699-dcc2-4cca-9d9d-abc8d8f36a9a,21,Female,129912,73,Silver,Credit Card,North,20,405.16,2024-09-07,0,1.5,19,5.95,1,0
184ba5a1-ea0e-4162-9f7a-0d28ff4f9c56,66,Female,118902,81,Bronze,Credit Card,Central,16,95.01,2024-08-02,0,1.7,18,9.35,1,2
3b494ddc-cebc-4ee4-afe2-bef0ce0946de,62,Male,92964,99,Bronze,Debit Card,North,19,263.48,2025-05-04,0,2.1,19,4.14,0,1
0bf908a6-2171-4560-a7fd-3f2d7fc96e84,67,Male,110417,60,Silver,Cryptocurrency,Central,15,240.0,2024-10-22,0,2.7,11,4.16,2,0
2f0e2360-079d-49d4-b096-57d9734dd373,22,Male,90440,47,Gold,Debit Card,West,15,460.67,2025-01-14,0,2.1,20,6.2,1,1
ab348c24-d473-46bf-9320-7ff190ceabee,47,Male,55677,15,Gold,Debit Card,North,14,493.99,2025-03-15,1,1.7,16,3.75,2,1
9b15aaf5-1ad7-441d-bbdf-b72a0f18c025,41,Female,131855,63,Gold,Cryptocurrency,North,22,453.82,2025-04-11,0,3.5,14,2.36,2,0
f4d9ea27-1095-4435-bf91-1823662e583e,20,Male,69830,28,Platinum,Debit Card,East,20,369.43,2024-10-14,0,2.5,19,2.05,1,0
2019d8e2-69a7-4588-9e55-9ee5b9c750ee,28,Male,72536,20,Platinum,Cryptocurrency,North,18,221.04,2025-04-09,0,3.4,20,3.23,1,0
5432d095-bdf7-48b5-a580-f5f1a37daeba,62,Male,28922,97,Gold,Cryptocurrency,Central,13,73.97,2025-03-22,0,2.6,17,4.31,1,1
8a8ab2bd-4871-46b7-8470-1c74cbbf99c0,21,Female,116696,63,Gold,Cryptocurrency,West,21,436.25,2025-02-03,1,2.7,12,5.45,3,1
1ad4ae84-bf42-4f95-b857-b3daf2235bd1,43,Male,87561,33,Silver,PayPal,West,19,360.96,2024-08-23,1,2.5,10,7.27,1,0
e1b1ed42-c711-4072-b89f-1a0edb5c7305,44,Female,33220,36,Bronze,Credit Card,Central,18,74.58,2024-08-21,0,4.4,21,5.01,1,0
b3180428-b0c0-4724-975e-c6551ed77b5d,63,Male,65958,13,Bronze,PayPal,South,16,53.14,2024-10-01,0,2.5,14,5.39,1,0
d87bf13d-7ae8-4f27-9c8f-04d420969662,60,Female,73380,62,Bronze,Credit Card,North,20,340.41,2024-09-07,0,3.4,16,6.93,1,0
ca69bf78-f7c7-465b-b0a9-d23879b1aa68,44,Male,22766,68,Platinum,PayPal,West,18,453.9,2024-07-24,0,2.9,15,6.18,2,0
1d12fcb7-ec5f-4948-bc83-a5a08c6d8893,59,Female,104018,23,Silver,Cryptocurrency,Central,22,114.79,2024-08-15,1,3.4,20,4.49,0,0
f9410613-f9d9-42ff-be45-0c78a720452f,68,Female,141449,72,Gold,PayPal,West,21,211.88,2024-12-17,0,1.8,14,7.6,3,0
4d8359cd-df6f-49cb-a2e6-59389e7ed5ab,67,Female,53159,13,Bronze,Credit Card,West,20,482.57,2025-05-26,0,1.5,16,2.94,3,1
5953772d-8b42-4af9-b9e4-71927d437139,23,Female,30935,88,Silver,PayPal,Central,18,473.53,2025-06-05,0,3.4,15,4.3,1,0
f727c61c-c560-46af-8bc7-edcdcc51fc1c,32,Male,23784,40,Bronze,Debit Card,East,20,352.36,2024-11-04,1,4.9,17,6.22,2,1
509d7790-275b-4adb-81e5-e74b49595091,47,Male,108586,30,Gold,Debit Card,West,17,242.29,2025-03-19,0,2.0,14,7.61,2,0
49888c35-a230-4687-b328-930c061de234,59,Male,40221,94,Gold,Cryptocurrency,West,24,192.71,2024-11-19,1,1.0,21,4.97,0,2
bdae8b2d-5299-430a-a903-df20fc987d21,54,Female,49179,25,Gold,PayPal,South,25,201.61,2025-04-30,1,4.7,13,2.42,1,0
b8b1c253-4cd7-404a-923c-a4ada438b87d,54,Male,38069,97,Bronze,PayPal,East,17,257.39,2024-11-21,0,1.5,18,7.14,2,1
ff8179a6-7c4a-40e2-9e37-93976910af8f,59,Male,141185,73,Bronze,Credit Card,South,24,346.97,2025-02-24,0,4.5,12,5.41,0,1
d1d4fd6e-b867-4ebe-b483-d714f04725b2,54,Female,55682,26,Bronze,Credit Card,Central,20,260.34,2025-05-21,0,3.1,8,3.78,2,0
080d7445-a174-4f2a-b28c-d099a17072b9,52,Female,76268,24,Bronze,PayPal,North,19,122.56,2024-07-11,0,1.7,12,5.09,3,1
455c247f-b652-41cd-88e0-4864117711c5,40,Male,111530,97,Gold,Credit Card,Central,19,379.02,2025-02-26,0,1.8,23,4.76,1,1
698a3d2b-2c69-4b5a-b201-76e0e9b8de14,23,Female,131547,39,Bronze,Debit Card,East,17,231.92,2025-03-16,0,3.1,13,4.94,1,0
fabba280-2952-47e1-a995-0bccecdadf2c,21,Female,114303,89,Silver,Debit Card,Central,16,290.83,2024-11-22,0,4.2,13,3.61,4,0
7926d4ba-c265-4b07-bed5-114aa86ebac2,35,Male,147081,79,Silver,Cryptocurrency,East,13,390.26,2025-04-21,0,4.2,22,4.0,1,2
db0e2816-2ad7-4e75-afbf-38b8a32ef09a,26,Male,97818,61,Silver,Debit Card,South,18,198.17,2024-12-02,0,2.0,15,6.92,3,0
2f6dd79f-2d4c-400e-b7bd-d12a6721c2a0,66,Female,40110,49,Bronze,Credit Card,West,15,465.62,2025-05-27,0,3.8,14,3.46,1,0
1bdc3ef8-c2af-4a92-85c6-50b583eb4874,46,Female,131269,41,Platinum,Credit Card,Central,21,259.94,2024-06-27,0,2.9,20,6.54,1,1
229e138a-81e6-491e-8818-f7d8e20e37ac,30,Male,51232,70,Silver,Credit Card,Central,20,354.84,2024-12-17,0,3.5,13,4.4,0,1
589b505d-7f1e-45e4-b0d0-2471cc9bf90e,64,Male,146509,20,Gold,Credit Card,West,24,380.01,2025-03-29,0,1.5,9,3.7,0,0
